6
6.7676
9.5684
14.207
20.432
28.024
36.816
46.688
57.82
70.572
85.304
102.15
121.62
144.52
171.35
202.54
238.7
280.02
325.96
375.63
427.79
480.54
531.57
578.45
619.99
656.37
688.61
718.14
746.97
775.92
804.67
833.51
862.65
891.44
919.62
947.03
972.85
997.4
1021.3
1044.9
1069.2
1094.8
1120.2
1144.7
1168.4
1192.7
1219.7
1251
1288.1
1330.4
1373.5
1413.2
1448.3
1477.7
1501.7
1523
1542.7
1559.3
1572.3
1582.3
1588.8
1591.8
1592.3
1590.6
1586.8
1581.9
1577.1
1574
1573.5
1573
1569.4
1561.5
1548.3
1530.8
1511.9
1495.5
1484
1476.4
1469.5
1461.6
1451
1436.6
1419.7
1401.7
1383.1
1362.6
1338.9
1311.4
1280.9
1247.8
1212.6
1176.3
1140
1103.5
1066.6
1030.5
996.27
962.71
928.83
894.91
860.61
825.68
791.53
760.34
732.58
707.93
685.98
665.4
644.75
623.61
602.54
582.23
563.26
545.63
529.44
514.43
500.11
487.04
475.75
466.15
458.39
452.47
447.55
443.42
440.05
437.55
436.19
435.94
436.73
439.27
443.83
450.11
457.91
467.39
477.61
486.75
494.87
503.06
510.72
517.41
524.52
531.67
537.54
542.57
547.74
552.57
556.55
559.74
561.69
561.45
559.61
557.58
555.63
553.65
551.44
547.65
541.01
531.87
521.07
509.4
498.18
488.51
480.57
474.53
470.82
469.93
