17
18.64
25.272
37.303
55.8
81.104
114.43
158.05
212.08
278.5
360.38
456.05
563.1
683.7
814.21
950.45
1097.3
1258.6
1432.5
1617.6
1816.4
2025.6
2238.3
2451.6
2667.6
2882.7
3090
3290
3482.7
3664.1
3832
3991.1
4145.4
4294.2
4438
4579.1
4714.4
4839.6
4958.8
5080.3
5208.8
5347
5495.8
5651.3
5807.6
5963
6119.7
6277
6428.7
6568.3
6696.3
6812.1
6921.3
7041.3
7179.9
7328.5
7477.4
7623.7
7764.7
7901.7
8047
8217.5
8412.2
8619
8831.7
9047.8
9270.2
9509.3
9770.9
10060
10366
10655
10906
11129
11337
11553
11816
12134
12488
12859
13233
13607
14003
14433
14891
15367
15839
16295
16758
17260
17816
18416
19023
19595
20106
20557
20993
21445
21902
22354
22786
23159
23488
23825
24194
24607
25073
25568
26075
26584
27071
27543
28014
28447
28839
29232
29637
30055
30531
31081
31675
32291
32912
33526
34126
34709
35262
35785
36258
36665
37033
37384
37708
38003
38264
38468
38630
38765
38871
38948
38976
38910
38742
38498
38210
37900
37579
37250
36865
36398
35861
35285
34697
34134
33598
33084
32583
32088
31642
31258
30949
30741
30637
30640
30778
31126
