22
38.969
57.543
79.996
111.34
152.51
206.75
277.98
371.21
493.38
660.58
888.53
1185.5
1562.8
2021.3
2557.2
3178.6
3892.7
4714.9
5660.4
6729.4
7916
9214.7
10595
12032
13513
14995
16432
17789
19028
20114
21069
21937
22736
23481
24193
24854
25397
25832
26224
26577
26877
27182
27466
27638
27721
27768
27778
27772
27775
27724
27574
27324
26987
26607
26239
25897
25565
25214
24808
24343
23835
23303
22772
22251
21737
21234
20751
20287
19850
19434
19015
18582
18137
17685
17235
16800
16380
15968
15554
15132
14708
14288
13878
13485
13114
12760
12423
12105
11802
11514
11238
10966
10687
10409
10136
9870.4
9626.2
9422.5
9258.9
9133.8
9056.9
9023.4
9013.7
9025.5
9062.9
9118.9
9196.8
9313.9
9469.9
9647.1
9841.6
10049
10261
10479
10727
11009
11310
11615
11913
12195
12459
12723
13007
13305
13604
13906
14197
14468
14744
15034
15319
15605
15903
16194
16468
16744
17014
17242
17422
17559
17640
17670
17676
17665
17627
17569
17499
17412
17324
17256
17208
17169
17129
17068
16965
16819
16644
16456
16268
16088
15912
15725
15519
15288
15040
