3
17.013
37.446
73.185
134.21
228.74
365.67
550.65
786.2
1074.3
1424
1853.6
2373.3
2989.7
3710.5
4545.9
5495.5
6566.5
7771.7
9105.5
10538
12038
13562
15049
16463
17780
18965
19989
20864
21597
22192
22675
23073
23373
23554
23610
23546
23387
23186
22983
22794
22610
22401
22137
21815
21467
21132
20832
20552
20258
19913
19490
18988
18445
17895
17352
16821
16293
15771
15273
14807
14388
14044
13760
13501
13272
13062
12843
12614
12380
12118
11828
11521
11207
10900
10620
10369
10134
9898.9
9651.8
9382.4
9095.4
8814.1
8554.1
8322.6
8120.9
7938.1
7754.9
7559.9
7349.2
7122.1
6882.3
6636.6
6393.8
6160.6
5948.9
5769.7
5623.8
5508.2
5419.4
5349.7
5295.1
5261.3
5251.6
5264.5
5297.9
5348.9
5415.5
5503.3
5619.1
5762.4
5928.1
6109.9
6300.8
6497.3
6705
6937.6
7197.1
7470.7
7750.9
8041.4
8343
8663.9
9025.4
9432
9858.5
10275
10661
10999
11288
11543
11787
12030
12272
12519
12778
13040
13303
13567
13810
14016
14183
14310
14406
14497
14586
14667
14741
14800
14835
14865
14916
14991
15085
15188
15272
15306
15270
15182
15074
14966
14884
14858
14888
14965
15086
